Shaft Encoder(cm),Axial_Sig,Radial_Sig,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16,Sensor17,Sensor18,Sensor19,Sensor20,Sensor21,Sensor22,Sensor23,Sensor24,Sensor25,Sensor26,Sensor27,Sensor28,Sensor29,Sensor30,Sensor31,Sensor32
2370.7765,1761.18,676.94,1031.25,1023.44,898.44,1000,1000,1015.63,1023.44,992.19,1039.06,953.13,1062.5,1085.94,1968.75,1117.19,1992.19,1007.81,1062.5,1062.5,1914.06,1031.25,960.94,960.94,953.13,976.56,976.56,984.38,984.38,882.81,921.88,976.56,976.56,968.75
2371.4961,1764.92,675.45,1023.44,1031.25,906.25,1015.63,1000,1015.63,1031.25,992.19,1039.06,960.94,1054.69,1078.13,1960.94,1117.19,1992.19,1000,1070.31,1062.5,1914.06,1031.25,960.94,960.94,960.94,976.56,968.75,984.38,976.56,882.81,921.88,976.56,976.56,976.56
2371.9506,1767.01,673.21,1023.44,1023.44,898.44,1007.81,992.19,1015.63,1023.44,976.56,1039.06,960.94,1054.69,1085.94,1960.94,1117.19,1992.19,1007.81,1070.31,1062.5,1914.06,1031.25,960.94,960.94,953.13,968.75,960.94,976.56,984.38,875,929.69,976.56,984.38,976.56
2372.6702,1761.4,672.61,1023.44,1031.25,898.44,1007.81,992.19,1023.44,1023.44,976.56,1046.88,953.13,1054.69,1085.94,1960.94,1117.19,1992.19,1000,1062.5,1070.31,1804.69,1039.06,960.94,960.94,968.75,968.75,960.94,976.56,984.38,882.81,929.69,984.38,984.38,976.56
2373.0868,1755.69,673.94,1031.25,1023.44,898.44,992.19,1000,1007.81,1023.44,984.38,1039.06,953.13,1062.5,1085.94,1968.75,1117.19,1992.19,992.19,1070.31,1062.5,1914.06,1031.25,960.94,960.94,960.94,968.75,968.75,976.56,984.38,890.63,929.69,976.56,984.38,976.56
2373.5413,1751.95,672.8,1015.63,1023.44,898.44,992.19,992.19,1007.81,1023.44,976.56,1039.06,953.13,1054.69,1078.13,1968.75,1109.38,1992.19,1000,1062.5,1078.13,1906.25,1031.25,953.13,960.94,960.94,968.75,968.75,976.56,984.38,882.81,921.88,976.56,984.38,968.75
2373.8064,1750.54,671.79,1031.25,1023.44,906.25,1007.81,992.19,1007.81,1015.63,984.38,1039.06,960.94,1054.69,1085.94,1968.75,1117.19,1992.19,1007.81,1070.31,1070.31,1914.06,1031.25,960.94,953.13,953.13,968.75,968.75,976.56,984.38,890.63,929.69,984.38,984.38,976.56
2373.9579,1750.48,672.15,1023.44,1023.44,898.44,1000,992.19,1015.63,1023.44,984.38,1039.06,953.13,1054.69,1078.13,1960.94,1117.19,1992.19,992.19,1070.31,1070.31,1914.06,1039.06,953.13,960.94,953.13,968.75,968.75,968.75,976.56,882.81,937.5,984.38,984.38,976.56
2374.2609,1747.9,673.4,1023.44,1023.44,898.44,1007.81,992.19,1015.63,1023.44,984.38,1039.06,953.13,1062.5,1070.31,1968.75,1109.38,1992.19,1000,1062.5,1062.5,1914.06,1039.06,960.94,960.94,960.94,968.75,968.75,976.56,984.38,890.63,929.69,984.38,992.19,968.75
2374.6775,1747.02,674.63,1031.25,1023.44,898.44,1000,984.38,1015.63,1015.63,984.38,1039.06,953.13,1062.5,1078.13,1968.75,1117.19,1992.19,992.19,1078.13,1070.31,1914.06,1031.25,960.94,960.94,960.94,968.75,960.94,976.56,984.38,890.63,921.88,976.56,992.19,976.56
2375.3593,1746.38,672.49,1031.25,1023.44,898.44,1000,992.19,1007.81,1023.44,984.38,1031.25,960.94,1062.5,1085.94,1968.75,1117.19,1992.19,992.19,1070.31,1062.5,1968.75,1031.25,953.13,960.94,953.13,968.75,960.94,976.56,984.38,882.81,929.69,976.56,984.38,968.75
2375.7759,1745.17,671.39,1023.44,1023.44,898.44,1007.81,984.38,1007.81,1023.44,984.38,1039.06,960.94,1054.69,1085.94,1960.94,1117.19,1992.19,992.19,1070.31,1070.31,1906.25,1031.25,960.94,953.13,960.94,968.75,968.75,984.38,992.19,890.63,929.69,976.56,984.38,968.75
2377.2529,1747.63,674.11,1023.44,1023.44,898.44,1007.81,992.19,1015.63,1031.25,984.38,1039.06,960.94,1062.5,1085.94,1968.75,1125,1992.19,992.19,1070.31,1070.31,1914.06,1039.06,960.94,960.94,960.94,976.56,968.75,984.38,984.38,882.81,929.69,984.38,984.38,976.56
2377.5559,1751.18,677.43,1023.44,1031.25,906.25,1007.81,984.38,1007.81,1023.44,984.38,1039.06,960.94,1054.69,1085.94,1968.75,1117.19,1992.19,1000,1070.31,1062.5,1914.06,1031.25,960.94,960.94,960.94,976.56,960.94,976.56,992.19,890.63,929.69,984.38,984.38,968.75
2377.9347,1749.86,679.44,1023.44,1023.44,898.44,1000,984.38,1007.81,1023.44,976.56,1039.06,953.13,1054.69,1085.94,1960.94,1125,1992.19,1000,1070.31,1062.5,1953.13,1031.25,960.94,960.94,960.94,976.56,968.75,976.56,984.38,890.63,929.69,976.56,984.38,976.56
2378.3513,1749.88,682.47,1031.25,1023.44,906.25,1007.81,984.38,1015.63,1023.44,984.38,1039.06,960.94,1062.5,1078.13,1960.94,1132.81,1992.19,1000,1070.31,1062.5,1937.5,1031.25,960.94,960.94,960.94,984.38,960.94,976.56,992.19,890.63,937.5,984.38,984.38,968.75
2378.7679,1749.43,687.65,1023.44,1023.44,898.44,1000,992.19,1007.81,1023.44,984.38,1039.06,953.13,1062.5,1078.13,1968.75,1117.19,1992.19,1000,1062.5,1062.5,1906.25,1031.25,960.94,953.13,960.94,976.56,968.75,984.38,992.19,890.63,937.5,984.38,992.19,968.75
2379.033,1738.12,690.96,1023.44,1031.25,906.25,1000,1000,1023.44,1015.63,984.38,1031.25,953.13,1062.5,1085.94,1960.94,1117.19,1992.19,1000,1070.31,1070.31,1734.38,1015.63,960.94,953.13,960.94,976.56,968.75,968.75,992.19,890.63,929.69,984.38,992.19,968.75
2379.4496,1727.68,692.28,1023.44,1023.44,898.44,1000,992.19,1007.81,1023.44,976.56,1039.06,953.13,1054.69,1085.94,1960.94,1117.19,1992.19,984.38,1070.31,1062.5,1914.06,1039.06,960.94,960.94,960.94,976.56,968.75,976.56,984.38,890.63,929.69,992.19,984.38,976.56
2379.9041,1725.88,695.24,1031.25,1023.44,890.63,1007.81,984.38,1000,1023.44,992.19,1039.06,953.13,1054.69,1078.13,1960.94,1117.19,1992.19,992.19,1070.31,1062.5,1906.25,1031.25,960.94,960.94,960.94,976.56,968.75,976.56,992.19,890.63,929.69,984.38,984.38,984.38
2380.2071,1722.56,697.79,1031.25,1015.63,890.63,1000,992.19,1000,1023.44,976.56,1039.06,953.13,1054.69,1078.13,1953.13,1117.19,1992.19,1000,1070.31,1054.69,1914.06,1031.25,953.13,953.13,960.94,976.56,968.75,976.56,984.38,890.63,929.69,984.38,984.38,984.38
2380.6237,1719.66,701.36,1023.44,1031.25,898.44,1007.81,984.38,1007.81,1015.63,984.38,1039.06,953.13,1054.69,1078.13,1960.94,1117.19,1992.19,992.19,1070.31,1062.5,1914.06,1031.25,960.94,960.94,960.94,976.56,960.94,976.56,992.19,890.63,937.5,992.19,1000,984.38
2381.0403,1719.77,707.48,1023.44,1015.63,898.44,1000,984.38,1007.81,1015.63,984.38,1031.25,960.94,1054.69,1078.13,1968.75,1117.19,1992.19,1007.81,1070.31,1062.5,1914.06,1031.25,960.94,960.94,968.75,968.75,968.75,976.56,992.19,890.63,937.5,992.19,992.19,984.38
2381.3433,1719.26,712.83,1023.44,1015.63,890.63,1000,992.19,1015.63,1023.44,976.56,1046.88,960.94,1046.88,1078.13,1960.94,1117.19,1992.19,1000,1070.31,1062.5,1906.25,1031.25,960.94,960.94,960.94,968.75,968.75,984.38,992.19,890.63,937.5,984.38,992.19,984.38
2381.8356,1708.86,716.81,1023.44,1015.63,898.44,992.19,992.19,1007.81,1015.63,984.38,1039.06,960.94,1046.88,1078.13,1960.94,1117.19,1992.19,984.38,1078.13,1062.5,1773.44,1023.44,968.75,968.75,960.94,976.56,960.94,976.56,984.38,890.63,937.5,1000,992.19,976.56
2382.2523,1700.01,720.25,1031.25,1015.63,898.44,1000,992.19,1015.63,1023.44,984.38,1039.06,953.13,1046.88,1078.13,1968.75,1117.19,1992.19,1000,1070.31,1054.69,1914.06,1039.06,960.94,960.94,960.94,984.38,968.75,984.38,992.19,898.44,929.69,992.19,992.19,976.56
2382.5552,1700.64,726.08,1023.44,1023.44,898.44,1000,984.38,1007.81,1023.44,992.19,1039.06,953.13,1046.88,1070.31,1960.94,1109.38,1992.19,1000,1070.31,1062.5,1906.25,1031.25,968.75,968.75,968.75,976.56,960.94,976.56,992.19,898.44,937.5,1000,992.19,984.38
2382.7067,1701.04,733.39,1023.44,1015.63,906.25,1007.81,992.19,1015.63,1015.63,984.38,1039.06,945.31,1062.5,1078.13,1960.94,1109.38,1992.19,992.19,1070.31,1054.69,1906.25,1039.06,968.75,968.75,960.94,976.56,968.75,976.56,992.19,898.44,945.31,992.19,1000,984.38
2383.0097,1703.25,744.59,1031.25,1015.63,898.44,1000,992.19,1007.81,1015.63,992.19,1039.06,953.13,1054.69,1078.13,1968.75,1117.19,1992.19,1000,1070.31,1062.5,1945.31,1031.25,968.75,968.75,968.75,984.38,976.56,976.56,992.19,898.44,1000,1000,992.19,984.38
2384.1838,1714.06,756.79,1031.25,1031.25,898.44,1015.63,1000,1015.63,1031.25,992.19,1046.88,960.94,1070.31,1085.94,1953.13,1125,1992.19,1000,1070.31,1070.31,1914.06,1039.06,976.56,960.94,968.75,984.38,976.56,984.38,1000,898.44,945.31,1000,1000,984.38
2384.6383,1736.87,766.08,1031.25,1039.06,914.06,1007.81,1000,1023.44,1031.25,992.19,1046.88,968.75,1062.5,1093.75,1984.38,1132.81,1992.19,1000,1078.13,1070.31,1914.06,1046.88,976.56,976.56,968.75,984.38,976.56,984.38,1000,906.25,945.31,1000,1000,984.38
2385.32,1766.69,774.74,1031.25,1039.06,914.06,1015.63,1007.81,1023.44,1039.06,1000,1054.69,968.75,1078.13,1101.56,1976.56,1132.81,1992.19,1015.63,1078.13,1078.13,1945.31,1046.88,976.56,968.75,968.75,976.56,976.56,992.19,1000,898.44,945.31,1000,1000,992.19
2385.7366,1798.53,780.98,1039.06,1039.06,906.25,1015.63,1000,1031.25,1031.25,1007.81,1062.5,976.56,1070.31,1093.75,1976.56,1132.81,1992.19,1015.63,1078.13,1085.94,1914.06,1054.69,968.75,968.75,968.75,976.56,968.75,992.19,1000,898.44,945.31,1000,1000,992.19
2386.4184,1836.53,779.8,1046.88,1039.06,914.06,1015.63,1015.63,1031.25,1039.06,1000,1062.5,976.56,1070.31,1101.56,1976.56,1140.63,1992.19,1015.63,1093.75,1085.94,1992.19,1054.69,953.13,960.94,953.13,968.75,968.75,984.38,992.19,890.63,937.5,992.19,992.19,976.56
2386.7971,1870.96,767.24,1039.06,1031.25,914.06,1015.63,1007.81,1031.25,1039.06,1000,1054.69,976.56,1070.31,1093.75,1984.38,1132.81,1992.19,1023.44,1078.13,1085.94,1914.06,1054.69,953.13,945.31,945.31,968.75,960.94,976.56,984.38,882.81,929.69,984.38,984.38,960.94
2387.2516,1889.1,744.41,1031.25,1039.06,906.25,1023.44,1000,1023.44,1023.44,1000,1046.88,976.56,1070.31,1093.75,1976.56,1132.81,1992.19,1007.81,1085.94,1085.94,1914.06,1046.88,937.5,945.31,945.31,960.94,953.13,968.75,968.75,875,914.06,976.56,976.56,960.94
2387.9712,1895.99,713.65,1023.44,1031.25,906.25,1007.81,1007.81,1015.63,1039.06,984.38,1054.69,960.94,1062.5,1093.75,1984.38,1117.19,1992.19,1000,1070.31,1078.13,1906.25,1046.88,937.5,937.5,937.5,953.13,945.31,960.94,968.75,867.19,906.25,968.75,968.75,953.13
2388.3878,1891.98,681.45,1031.25,1039.06,906.25,1007.81,992.19,1015.63,1023.44,984.38,1039.06,960.94,1062.5,1085.94,1968.75,1125,1992.19,1000,1070.31,1070.31,1914.06,1039.06,929.69,937.5,937.5,953.13,953.13,960.94,968.75,867.19,914.06,960.94,960.94,953.13
2390.3193,1879.15,657.23,1031.25,1023.44,898.44,1000,992.19,1015.63,1023.44,984.38,1046.88,960.94,1054.69,1085.94,1960.94,1101.56,1992.19,1000,1070.31,1062.5,1906.25,1039.06,945.31,945.31,945.31,968.75,953.13,968.75,968.75,867.19,914.06,968.75,968.75,960.94
2390.736,1860.69,641.88,1023.44,1015.63,898.44,1000,984.38,1015.63,1023.44,992.19,1039.06,953.13,1054.69,1078.13,1953.13,1109.38,1992.19,1000,1062.5,1062.5,1945.31,1031.25,945.31,953.13,953.13,960.94,953.13,960.94,976.56,882.81,914.06,968.75,968.75,960.94
2391.1904,1844.92,631.59,1023.44,1023.44,906.25,1007.81,984.38,1015.63,1023.44,984.38,1039.06,960.94,1054.69,1078.13,1960.94,1117.19,1992.19,1000,1070.31,1062.5,1937.5,1039.06,945.31,953.13,953.13,968.75,953.13,968.75,968.75,875,921.88,976.56,976.56,968.75
2391.4934,1831.85,622.98,1031.25,1023.44,898.44,1000,992.19,1007.81,1023.44,984.38,1046.88,953.13,1046.88,1085.94,1953.13,1109.38,1992.19,992.19,1062.5,1070.31,1906.25,1039.06,945.31,953.13,945.31,960.94,953.13,960.94,976.56,882.81,921.88,976.56,968.75,960.94
2391.6449,1821.21,616.31,1023.44,1023.44,906.25,1000,1000,1015.63,1031.25,984.38,1046.88,960.94,1046.88,1085.94,1953.13,1109.38,1992.19,1000,1062.5,1070.31,1945.31,1039.06,945.31,945.31,945.31,968.75,960.94,976.56,976.56,875,914.06,984.38,976.56,968.75
2391.91,1814.35,612.74,1023.44,1023.44,890.63,1007.81,1000,1007.81,1023.44,984.38,1054.69,960.94,1054.69,1070.31,1960.94,1109.38,1992.19,1000,1070.31,1070.31,1906.25,1039.06,945.31,945.31,953.13,968.75,953.13,968.75,984.38,882.81,921.88,976.56,976.56,968.75
2392.3645,1807.91,609.6,1023.44,1023.44,906.25,1007.81,992.19,1015.63,1023.44,976.56,1046.88,968.75,1054.69,1085.94,1960.94,1109.38,1992.19,984.38,1070.31,1062.5,1906.25,1039.06,945.31,945.31,953.13,968.75,960.94,968.75,984.38,882.81,921.88,968.75,976.56,968.75
2393.0462,1800.79,609.14,1023.44,1023.44,898.44,1007.81,992.19,1015.63,1023.44,992.19,1039.06,960.94,1046.88,1070.31,1960.94,1101.56,1992.19,992.19,1070.31,1070.31,1914.06,1039.06,953.13,945.31,953.13,968.75,960.94,976.56,984.38,882.81,929.69,976.56,976.56,976.56
2393.5007,1782.51,608.74,1023.44,1015.63,906.25,1000,1000,1015.63,1023.44,992.19,1046.88,960.94,1046.88,1070.31,1960.94,1109.38,1992.19,984.38,1070.31,1062.5,1726.56,1039.06,945.31,945.31,953.13,968.75,960.94,968.75,984.38,890.63,921.88,968.75,976.56,960.94
2393.9173,1768.33,606.53,1031.25,1031.25,898.44,1000,992.19,1015.63,1039.06,984.38,1046.88,968.75,1046.88,1070.31,1960.94,1109.38,1992.19,984.38,1062.5,1070.31,1906.25,1046.88,945.31,945.31,953.13,968.75,953.13,968.75,984.38,882.81,921.88,976.56,984.38,968.75
2394.1825,1768.1,605.98,1023.44,1023.44,898.44,1007.81,992.19,1015.63,1031.25,1000,1046.88,968.75,1054.69,1070.31,1953.13,1109.38,1992.19,984.38,1062.5,1070.31,1914.06,1039.06,945.31,953.13,953.13,968.75,960.94,968.75,984.38,890.63,921.88,976.56,984.38,960.94
2394.6369,1769.2,607.8,1031.25,1031.25,898.44,1007.81,992.19,1023.44,1031.25,992.19,1046.88,968.75,1054.69,1078.13,1953.13,1109.38,1992.19,984.38,1062.5,1062.5,1953.13,1039.06,945.31,953.13,953.13,968.75,960.94,984.38,984.38,890.63,929.69,976.56,976.56,968.75
2395.3187,1772.9,611.58,1031.25,1031.25,906.25,1000,1000,1023.44,1031.25,1000,1062.5,976.56,1054.69,1070.31,1945.31,1101.56,1992.19,992.19,1062.5,1070.31,1906.25,1039.06,945.31,945.31,953.13,968.75,960.94,976.56,992.19,882.81,929.69,984.38,984.38,968.75
2396.1898,1777.58,614.45,1031.25,1031.25,906.25,1007.81,1000,1023.44,1031.25,1000,1054.69,968.75,1039.06,1070.31,1953.13,1101.56,1992.19,992.19,1062.5,1062.5,1914.06,1046.88,945.31,953.13,953.13,968.75,960.94,968.75,984.38,882.81,929.69,976.56,984.38,976.56
2397.2881,1784.54,617.11,1023.44,1031.25,906.25,1015.63,1007.81,1023.44,1046.88,1007.81,1054.69,976.56,1046.88,1070.31,1960.94,1101.56,1992.19,992.19,1062.5,1062.5,1906.25,1046.88,953.13,953.13,953.13,968.75,960.94,976.56,984.38,882.81,921.88,984.38,984.38,976.56
2397.7426,1794.38,617.6,1031.25,1031.25,914.06,1007.81,1000,1031.25,1046.88,1000,1062.5,976.56,1046.88,1070.31,1953.13,1101.56,1992.19,984.38,1062.5,1070.31,1859.38,1054.69,945.31,945.31,953.13,968.75,960.94,976.56,976.56,875,921.88,976.56,984.38,968.75
2398.0456,1803.52,614.81,1031.25,1023.44,914.06,1007.81,1007.81,1031.25,1039.06,1007.81,1054.69,976.56,1054.69,1070.31,1953.13,1101.56,1992.19,992.19,1062.5,1070.31,1906.25,1046.88,945.31,953.13,953.13,968.75,960.94,976.56,976.56,882.81,921.88,976.56,976.56,960.94
2398.5,1818.73,612.35,1039.06,1039.06,906.25,1015.63,1007.81,1031.25,1046.88,1000,1054.69,984.38,1046.88,1078.13,1953.13,1109.38,1992.19,992.19,1062.5,1070.31,1976.56,1054.69,953.13,960.94,953.13,968.75,960.94,968.75,968.75,875,921.88,976.56,976.56,968.75
2398.9545,1835.38,607.87,1031.25,1031.25,914.06,1015.63,1000,1023.44,1039.06,1000,1054.69,984.38,1054.69,1085.94,1953.13,1117.19,1992.19,992.19,1070.31,1078.13,1914.06,1054.69,953.13,953.13,953.13,968.75,953.13,968.75,968.75,867.19,914.06,968.75,968.75,976.56
2399.2575,1847.98,603.92,1039.06,1031.25,906.25,1015.63,1007.81,1031.25,1039.06,1007.81,1070.31,976.56,1046.88,1078.13,1960.94,1109.38,1992.19,1000,1070.31,1085.94,1835.94,1054.69,960.94,960.94,960.94,976.56,960.94,968.75,976.56,867.19,914.06,968.75,976.56,960.94
2399.712,1866.04,599.05,1039.06,1046.88,921.88,1023.44,1015.63,1031.25,1046.88,1007.81,1062.5,984.38,1062.5,1078.13,1968.75,1125,1992.19,1000,1070.31,1078.13,1914.06,1054.69,953.13,953.13,960.94,960.94,953.13,976.56,960.94,859.38,914.06,960.94,968.75,968.75
2400.1665,1885.19,591.52,1046.88,1039.06,914.06,1023.44,1015.63,1031.25,1046.88,1007.81,1062.5,984.38,1062.5,1093.75,1960.94,1109.38,1992.19,1000,1070.31,1070.31,1914.06,1046.88,953.13,953.13,953.13,968.75,960.94,968.75,968.75,867.19,906.25,968.75,968.75,960.94
2400.8482,1903.46,582.56,1054.69,1046.88,929.69,1031.25,1023.44,1039.06,1054.69,1015.63,1070.31,984.38,1070.31,1085.94,1960.94,1117.19,1992.19,992.19,1062.5,1062.5,1914.06,1039.06,953.13,953.13,953.13,960.94,953.13,968.75,960.94,867.19,906.25,960.94,960.94,953.13
2401.6814,1923.27,572.82,1039.06,1046.88,929.69,1039.06,1023.44,1054.69,1054.69,1015.63,1070.31,984.38,1062.5,1078.13,1953.13,1109.38,1992.19,992.19,1070.31,1070.31,1914.06,1054.69,960.94,953.13,945.31,968.75,960.94,968.75,960.94,867.19,898.44,960.94,968.75,953.13
2401.9466,1939.81,565.62,1046.88,1054.69,929.69,1031.25,1023.44,1039.06,1054.69,1015.63,1070.31,984.38,1054.69,1078.13,1960.94,1109.38,1992.19,992.19,1070.31,1062.5,1906.25,1046.88,953.13,960.94,960.94,968.75,953.13,968.75,968.75,859.38,906.25,960.94,960.94,953.13
2402.7798,1949.3,561.12,1054.69,1046.88,921.88,1039.06,1031.25,1046.88,1054.69,1015.63,1070.31,984.38,1054.69,1070.31,1953.13,1093.75,1992.19,976.56,1054.69,1054.69,1914.06,1039.06,960.94,968.75,960.94,968.75,968.75,976.56,960.94,851.56,906.25,953.13,960.94,960.94
2403.0449,1952.58,559.47,1046.88,1046.88,929.69,1039.06,1031.25,1054.69,1062.5,1015.63,1078.13,984.38,1039.06,1062.5,1945.31,1093.75,1992.19,968.75,1054.69,1046.88,1914.06,1039.06,968.75,960.94,960.94,968.75,968.75,976.56,960.94,859.38,906.25,953.13,968.75,960.94
2403.3479,1951.77,560.78,1039.06,1031.25,921.88,1031.25,1023.44,1046.88,1062.5,1023.44,1070.31,992.19,1046.88,1070.31,1937.5,1093.75,1992.19,968.75,1054.69,1046.88,1914.06,1039.06,968.75,968.75,968.75,976.56,960.94,976.56,960.94,859.38,906.25,968.75,968.75,960.94
2403.4615,1945.05,563.33,1039.06,1039.06,914.06,1031.25,1015.63,1046.88,1054.69,1015.63,1070.31,976.56,1046.88,1062.5,1937.5,1093.75,1992.19,968.75,1046.88,1046.88,1906.25,1031.25,960.94,968.75,968.75,976.56,968.75,976.56,953.13,867.19,906.25,960.94,968.75,960.94
2403.8402,1932.65,567.89,1039.06,1031.25,921.88,1023.44,1015.63,1039.06,1046.88,1015.63,1062.5,976.56,1039.06,1054.69,1945.31,1085.94,1992.19,968.75,1054.69,1039.06,1906.25,1031.25,968.75,960.94,976.56,976.56,968.75,976.56,968.75,867.19,914.06,968.75,976.56,960.94
2404.4462,1912.93,577.46,1015.63,1031.25,914.06,1023.44,1015.63,1046.88,1046.88,1007.81,1062.5,984.38,1031.25,1046.88,1921.88,1085.94,1992.19,960.94,1039.06,1031.25,1906.25,1023.44,976.56,968.75,968.75,976.56,976.56,976.56,976.56,875,914.06,976.56,976.56,968.75
2405.696,1865.28,600.93,1007.81,1015.63,890.63,1007.81,992.19,1007.81,1031.25,1000,1046.88,960.94,1007.81,1023.44,1906.25,1054.69,1992.19,937.5,1015.63,1015.63,1945.31,1007.81,1000,992.19,984.38,1000,984.38,992.19,984.38,898.44,929.69,976.56,992.19,984.38
2406.0748,1789.52,638.04,1007.81,1007.81,882.81,992.19,984.38,1007.81,1015.63,984.38,1031.25,945.31,1000,1015.63,1898.44,1054.69,1992.19,921.88,1015.63,1000,1945.31,992.19,1000,992.19,992.19,992.19,992.19,1000,1000,898.44,945.31,992.19,1007.81,992.19
2406.908,1693.66,691.33,976.56,976.56,859.38,968.75,960.94,984.38,1000,945.31,1015.63,914.06,984.38,1007.81,1890.63,1031.25,1984.38,898.44,992.19,984.38,1906.25,984.38,1023.44,1023.44,1015.63,1023.44,1015.63,1023.44,1023.44,921.88,968.75,1007.81,1023.44,1015.63
2407.1352,1580.92,757.51,960.94,976.56,851.56,960.94,960.94,976.56,984.38,945.31,1000,914.06,976.56,1000,1867.19,1031.25,1984.38,906.25,992.19,968.75,1921.88,976.56,1023.44,1023.44,1023.44,1031.25,1023.44,1031.25,1023.44,929.69,968.75,1023.44,1015.63,1015.63
2407.4761,1462.25,824.64,953.13,960.94,843.75,953.13,945.31,960.94,968.75,937.5,992.19,898.44,960.94,984.38,1867.19,1023.44,1984.38,898.44,976.56,976.56,1898.44,968.75,1039.06,1031.25,1031.25,1031.25,1031.25,1039.06,1031.25,945.31,976.56,1023.44,1031.25,1023.44
2407.8548,1340.51,898.16,953.13,953.13,835.94,945.31,937.5,953.13,968.75,937.5,984.38,890.63,953.13,984.38,1859.38,1015.63,1976.56,898.44,976.56,960.94,1898.44,960.94,1054.69,1046.88,1039.06,1039.06,1039.06,1046.88,1039.06,976.56,984.38,1031.25,1046.88,1031.25
2408.0442,1219.77,973.15,953.13,953.13,835.94,945.31,929.69,945.31,953.13,921.88,968.75,890.63,953.13,976.56,1859.38,1007.81,1968.75,882.81,968.75,953.13,1898.44,960.94,1054.69,1054.69,1046.88,1046.88,1046.88,1054.69,1039.06,953.13,984.38,1039.06,1046.88,1039.06
2408.3472,1100.84,1047.59,945.31,953.13,820.31,937.5,921.88,929.69,953.13,914.06,976.56,882.81,953.13,968.75,1851.56,1007.81,1960.94,882.81,976.56,945.31,1898.44,953.13,1062.5,1054.69,1054.69,1046.88,1062.5,1070.31,1054.69,960.94,1000,1046.88,1054.69,1046.88
2408.6881,985.82,1126.62,929.69,945.31,828.13,929.69,921.88,929.69,945.31,914.06,968.75,882.81,945.31,968.75,1851.56,1000,1960.94,875,968.75,945.31,1898.44,945.31,1078.13,1070.31,1062.5,1054.69,1070.31,1085.94,1062.5,976.56,1007.81,1046.88,1062.5,1054.69
2409.0668,873.77,1210.64,929.69,937.5,812.5,921.88,906.25,929.69,937.5,906.25,960.94,875,945.31,968.75,1843.75,1007.81,1953.13,875,960.94,937.5,1906.25,945.31,1085.94,1085.94,1070.31,1070.31,1078.13,1093.75,1078.13,984.38,1015.63,1062.5,1070.31,1062.5
2409.294,765.29,1298.12,929.69,929.69,812.5,921.88,906.25,921.88,937.5,898.44,960.94,859.38,937.5,960.94,1843.75,1000,1953.13,875,960.94,937.5,1898.44,945.31,1093.75,1085.94,1078.13,1078.13,1093.75,1101.56,1085.94,984.38,1031.25,1070.31,1085.94,1070.31
2410.2409,650.22,1414.09,921.88,929.69,812.5,914.06,898.44,906.25,921.88,882.81,929.69,851.56,929.69,945.31,1835.94,992.19,1929.69,851.56,945.31,914.06,1890.63,914.06,1148.44,1132.81,1132.81,1125,1125,1148.44,1132.81,1039.06,1070.31,1117.19,1125,1117.19
2410.6196,529.35,1566.28,921.88,929.69,804.69,906.25,890.63,906.25,914.06,890.63,937.5,835.94,921.88,945.31,1828.13,984.38,1929.69,843.75,945.31,906.25,1898.44,921.88,1171.88,1164.06,1156.25,1132.81,1156.25,1171.88,1156.25,1062.5,1093.75,1140.63,1156.25,1140.63
2410.9605,414.46,1736.07,921.88,921.88,804.69,906.25,890.63,906.25,914.06,882.81,929.69,828.13,914.06,945.31,1828.13,976.56,1921.88,843.75,937.5,898.44,1890.63,914.06,1203.13,1187.5,1187.5,1164.06,1179.69,1203.13,1179.69,1085.94,1117.19,1164.06,1179.69,1164.06
2411.1877,305.78,1918.13,921.88,921.88,796.88,906.25,890.63,906.25,914.06,875,921.88,828.13,914.06,937.5,1835.94,976.56,1921.88,843.75,929.69,890.63,1890.63,906.25,1218.75,1203.13,1210.94,1179.69,1203.13,1218.75,1203.13,1101.56,1140.63,1187.5,1195.31,1187.5
2411.9452,206.49,2141.07,929.69,937.5,804.69,914.06,906.25,914.06,921.88,898.44,929.69,835.94,914.06,937.5,1828.13,984.38,1921.88,835.94,921.88,882.81,1804.69,906.25,1281.25,1265.63,1265.63,1218.75,1257.81,1273.44,1281.25,1187.5,1218.75,1265.63,1289.06,1265.63
2412.2482,134.67,2416.23,945.31,945.31,828.13,929.69,914.06,929.69,937.5,906.25,945.31,843.75,914.06,945.31,1835.94,992.19,1921.88,843.75,937.5,882.81,1882.81,906.25,1320.31,1304.69,1296.88,1257.81,1289.06,1312.5,1320.31,1242.19,1273.44,1312.5,1328.13,1320.31
2412.4754,103.06,2710.16,960.94,960.94,843.75,953.13,937.5,945.31,953.13,929.69,953.13,851.56,937.5,953.13,1843.75,1000,1937.5,851.56,937.5,898.44,1859.38,914.06,1351.56,1335.94,1320.31,1273.44,1312.5,1335.94,1351.56,1265.63,1312.5,1351.56,1375,1351.56
2412.8163,107.74,3027.56,992.19,984.38,875,992.19,960.94,968.75,984.38,945.31,976.56,890.63,960.94,976.56,1867.19,1031.25,1960.94,867.19,960.94,914.06,1710.94,937.5,1398.44,1375,1351.56,1312.5,1351.56,1382.81,1414.06,1328.13,1375,1414.06,1437.5,1421.88
